name,key,country,value,year,units,row_idx,col_idx,source_model,source_image,source
Sales revenue,Passenger Cars,Worldwide,188405,2017,€ million,0,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar17_page_066_table_00_kpis.json
Sales revenue,Commercial Vehicles,Worldwide,35200,2017,€ million,0,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar17_page_066_table_00_kpis.json
Sales revenue,Power Engineering,Worldwide,3283,2017,€ million,0,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar17_page_066_table_00_kpis.json
Sales revenue,Financial Services,Worldwide,33733,2017,€ million,0,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar17_page_066_table_00_kpis.json
Sales revenue,Total segments,Worldwide,260621,2017,€ million,0,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar17_page_066_table_00_kpis.json
Sales revenue,Reconciliation,Worldwide,-29939,2017,€ million,0,6,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar17_page_066_table_00_kpis.json
Sales revenue,Volkswagen Group,Worldwide,230682,2017,€ million,0,7,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar17_page_066_table_00_kpis.json
Segment result (operating result),Passenger Cars,Worldwide,12644,2017,€ million,1,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar17_page_066_table_00_kpis.json
Segment result (operating result),Commercial Vehicles,Worldwide,1892,2017,€ million,1,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar17_page_066_table_00_kpis.json
Segment result (operating result),Power Engineering,Worldwide,-55,2017,€ million,1,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar17_page_066_table_00_kpis.json
Segment result (operating result),Financial Services,Worldwide,2673,2017,€ million,1,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar17_page_066_table_00_kpis.json
Segment result (operating result),Total segments,Worldwide,17153,2017,€ million,1,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar17_page_066_table_00_kpis.json
Segment result (operating result),Reconciliation,Worldwide,-3335,2017,€ million,1,6,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar17_page_066_table_00_kpis.json
Segment result (operating result),Volkswagen Group,Worldwide,13818,2017,€ million,1,7,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar17_page_066_table_00_kpis.json
Segment result as a percentage of sales revenue,Passenger Cars,Worldwide,6.7,2017,%,2,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar17_page_066_table_00_kpis.json
Segment result as a percentage of sales revenue,Commercial Vehicles,Worldwide,5.4,2017,%,2,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar17_page_066_table_00_kpis.json
Segment result as a percentage of sales revenue,Power Engineering,Worldwide,-1.7,2017,%,2,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar17_page_066_table_00_kpis.json
Segment result as a percentage of sales revenue,Financial Services,Worldwide,7.9,2017,%,2,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar17_page_066_table_00_kpis.json
Segment result as a percentage of sales revenue,Volkswagen Group,Worldwide,6.0,2017,%,2,7,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar17_page_066_table_00_kpis.json
