name,key,country,value,year,units,row_idx,col_idx,source_model,source_image,source
Number of no-par value shares,Ordinary shares,Worldwide,295090,2023,thousands,0,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_038_table_00_kpis.json
Number of no-par value shares,Ordinary shares,Worldwide,295090,2022,thousands,0,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_038_table_00_kpis.json
Number of no-par value shares,Ordinary shares,Worldwide,295090,2021,thousands,0,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_038_table_00_kpis.json
Number of no-par value shares,Ordinary shares,Worldwide,295090,2020,thousands,0,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_038_table_00_kpis.json
Number of no-par value shares,Ordinary shares,Worldwide,295090,2019,thousands,0,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_038_table_00_kpis.json
Number of no-par value shares,Preferred shares,Worldwide,206205,2023,thousands,1,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_038_table_00_kpis.json
Number of no-par value shares,Preferred shares,Worldwide,206205,2022,thousands,1,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_038_table_00_kpis.json
Number of no-par value shares,Preferred shares,Worldwide,206205,2021,thousands,1,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_038_table_00_kpis.json
Number of no-par value shares,Preferred shares,Worldwide,206205,2020,thousands,1,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_038_table_00_kpis.json
Number of no-par value shares,Preferred shares,Worldwide,206205,2019,thousands,1,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_038_table_00_kpis.json
Dividend per share,Ordinary shares,Worldwide,9.0,2023,€,2,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_038_table_00_kpis.json
Dividend per share,Ordinary shares,Worldwide,8.7,2022,€,2,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_038_table_00_kpis.json
Dividend per share,Ordinary shares,Worldwide,7.5,2021,€,2,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_038_table_00_kpis.json
Dividend per share,Ordinary shares,Worldwide,4.8,2020,€,2,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_038_table_00_kpis.json
