name,key,country,value,year,units,row_idx,col_idx,source_model,source_image,source
deliveries,Europe/Other Markets,Worldwide,3953397,2023,units,0,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_029_table_00_kpis.json
deliveries,Europe/Other Markets,Worldwide,3297388,2022,units,0,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_029_table_00_kpis.json
deliveries,Western Europe,Worldwide,3141434,2023,units,1,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_029_table_00_kpis.json
deliveries,Western Europe,Worldwide,2615863,2022,units,1,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_029_table_00_kpis.json
deliveries,Germany,Germany,1141418,2023,units,2,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_029_table_00_kpis.json
deliveries,Germany,Germany,998000,2022,units,2,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_029_table_00_kpis.json
deliveries,France,France,263643,2023,units,3,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_029_table_00_kpis.json
deliveries,France,France,211430,2022,units,3,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_029_table_00_kpis.json
deliveries,United Kingdom,United Kingdom,489088,2023,units,4,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_029_table_00_kpis.json
deliveries,United Kingdom,United Kingdom,377449,2022,units,4,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_029_table_00_kpis.json
deliveries,Italy,Italy,269479,2023,units,5,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_029_table_00_kpis.json
deliveries,Italy,Italy,223864,2022,units,5,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_029_table_00_kpis.json
deliveries,Spain,Spain,232483,2023,units,6,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_029_table_00_kpis.json
deliveries,Spain,Spain,192310,2022,units,6,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_029_table_00_kpis.json
deliveries,Central and Eastern Europe,Worldwide,474357,2023,units,7,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_029_table_00_kpis.json
deliveries,Central and Eastern Europe,Worldwide,418513,2022,units,7,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_029_table_00_kpis.json
deliveries,Czech Republic,Czech Republic,123471,2023,units,8,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_029_table_00_kpis.json
deliveries,Czech Republic,Czech Republic,103223,2022,units,8,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_029_table_00_kpis.json
deliveries,Russia,Russia,3504,2023,units,9,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar23_page_029_table_00_kpis.json
