name,key,country,value,year,units,row_idx,col_idx,source_model,source_image,source
noncurrent assets,Volkswagen Group,Worldwide,340464,2022,€ million,0,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
noncurrent assets,Volkswagen Group,Worldwide,328261,2021,€ million,0,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
noncurrent assets,Automotive,Worldwide,178667,2022,€ million,0,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
noncurrent assets,Automotive,Worldwide,170391,2021,€ million,0,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
noncurrent assets,Financial Services,Worldwide,161797,2022,€ million,0,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
noncurrent assets,Financial Services,Worldwide,157871,2021,€ million,0,6,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
intangible assets,Volkswagen Group,Worldwide,83241,2022,€ million,1,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
intangible assets,Volkswagen Group,Worldwide,77689,2021,€ million,1,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
intangible assets,Automotive,Worldwide,82846,2022,€ million,1,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
intangible assets,Automotive,Worldwide,77290,2021,€ million,1,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
intangible assets,Financial Services,Worldwide,394,2022,€ million,1,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
intangible assets,Financial Services,Worldwide,399,2021,€ million,1,6,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
"property, plant and equipment",Volkswagen Group,Worldwide,63890,2022,€ million,2,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
"property, plant and equipment",Volkswagen Group,Worldwide,63695,2021,€ million,2,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
"property, plant and equipment",Automotive,Worldwide,62908,2022,€ million,2,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
"property, plant and equipment",Automotive,Worldwide,62684,2021,€ million,2,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
"property, plant and equipment",Financial Services,Worldwide,982,2022,€ million,2,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
"property, plant and equipment",Financial Services,Worldwide,1011,2021,€ million,2,6,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
lease assets,Volkswagen Group,Worldwide,59380,2022,€ million,3,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
lease assets,Volkswagen Group,Worldwide,59699,2021,€ million,3,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
lease assets,Automotive,Worldwide,1279,2022,€ million,3,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
lease assets,Automotive,Worldwide,2316,2021,€ million,3,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
lease assets,Financial Services,Worldwide,58100,2022,€ million,3,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
lease assets,Financial Services,Worldwide,57383,2021,€ million,3,6,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
financial services receivables,Volkswagen Group,Worldwide,86944,2022,€ million,4,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
financial services receivables,Volkswagen Group,Worldwide,84954,2021,€ million,4,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
financial services receivables,Automotive,Worldwide,-767,2022,€ million,4,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
financial services receivables,Automotive,Worldwide,-781,2021,€ million,4,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
financial services receivables,Financial Services,Worldwide,87711,2022,€ million,4,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
financial services receivables,Financial Services,Worldwide,85735,2021,€ million,4,6,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
"investments, equity-accounted investments and other equity investments, other receivables and financial assets",Volkswagen Group,Worldwide,47009,2022,€ million,5,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
"investments, equity-accounted investments and other equity investments, other receivables and financial assets",Volkswagen Group,Worldwide,42224,2021,€ million,5,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
"investments, equity-accounted investments and other equity investments, other receivables and financial assets",Automotive,Worldwide,32400,2022,€ million,5,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
"investments, equity-accounted investments and other equity investments, other receivables and financial assets",Automotive,Worldwide,28882,2021,€ million,5,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
"investments, equity-accounted investments and other equity investments, other receivables and financial assets",Financial Services,Worldwide,14609,2022,€ million,5,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_056_table_00_kpis.json
