name,key,country,value,year,units,row_idx,col_idx,source_model,source_image,source
Price,Ordinary share,Worldwide,279.4,2022,€,0,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_036_table_00_kpis.json
Price,Ordinary share,Worldwide,145.0,2022,€,0,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_036_table_00_kpis.json
Price,Ordinary share,Worldwide,147.65,2022,€,0,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_036_table_00_kpis.json
Price,Preferred share,Worldwide,193.1,2022,€,1,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_036_table_00_kpis.json
Price,Preferred share,Worldwide,114.88,2022,€,1,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_036_table_00_kpis.json
Price,Preferred share,Worldwide,116.42,2022,€,1,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_036_table_00_kpis.json
Price,DAX,Worldwide,16272,2022,,2,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_036_table_00_kpis.json
Price,DAX,Worldwide,11976,2022,,2,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_036_table_00_kpis.json
Price,DAX,Worldwide,13924,2022,,2,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_036_table_00_kpis.json
Price,ESTX Auto & Parts,Worldwide,684,2022,,3,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_036_table_00_kpis.json
Price,ESTX Auto & Parts,Worldwide,453,2022,,3,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_036_table_00_kpis.json
Price,ESTX Auto & Parts,Worldwide,506,2022,,3,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/gmr-management-report-vw-ar22_page_036_table_00_kpis.json
