name,key,country,value,year,units,row_idx,col_idx,source_model,source_image,source
Sales revenue,Volkswagen Group,Worldwide,252632,2019,€ million,0,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar19_page_066_table_00_kpis.json
Sales revenue,Volkswagen Group,Worldwide,235849,2018,€ million,0,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar19_page_066_table_00_kpis.json
Sales revenue,Automotive,Worldwide,212473,2019,€ million,0,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar19_page_066_table_00_kpis.json
Sales revenue,Automotive,Worldwide,201067,2018,€ million,0,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar19_page_066_table_00_kpis.json
Sales revenue,Financial Services,Worldwide,40160,2019,€ million,0,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar19_page_066_table_00_kpis.json
Sales revenue,Financial Services,Worldwide,34782,2018,€ million,0,6,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar19_page_066_table_00_kpis.json
Cost of sales,Volkswagen Group,Worldwide,-203490,2019,€ million,1,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar19_page_066_table_00_kpis.json
Cost of sales,Volkswagen Group,Worldwide,-189500,2018,€ million,1,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar19_page_066_table_00_kpis.json
Cost of sales,Automotive,Worldwide,-170477,2019,€ million,1,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar19_page_066_table_00_kpis.json
Cost of sales,Automotive,Worldwide,-161298,2018,€ million,1,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar19_page_066_table_00_kpis.json
Cost of sales,Financial Services,Worldwide,-33014,2019,€ million,1,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar19_page_066_table_00_kpis.json
Cost of sales,Financial Services,Worldwide,-28201,2018,€ million,1,6,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar19_page_066_table_00_kpis.json
Gross profit,Volkswagen Group,Worldwide,49142,2019,€ million,2,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar19_page_066_table_00_kpis.json
Gross profit,Volkswagen Group,Worldwide,46350,2018,€ million,2,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar19_page_066_table_00_kpis.json
Gross profit,Automotive,Worldwide,41996,2019,€ million,2,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar19_page_066_table_00_kpis.json
Gross profit,Automotive,Worldwide,39769,2018,€ million,2,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar19_page_066_table_00_kpis.json
Gross profit,Financial Services,Worldwide,7146,2019,€ million,2,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar19_page_066_table_00_kpis.json
Gross profit,Financial Services,Worldwide,6581,2018,€ million,2,6,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar19_page_066_table_00_kpis.json
Distribution expenses,Volkswagen Group,Worldwide,-20978,2019,€ million,3,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar19_page_066_table_00_kpis.json
Distribution expenses,Volkswagen Group,Worldwide,-20510,2018,€ million,3,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar19_page_066_table_00_kpis.json
Distribution expenses,Automotive,Worldwide,-19712,2019,€ million,3,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar19_page_066_table_00_kpis.json
Distribution expenses,Automotive,Worldwide,-19039,2018,€ million,3,4,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar19_page_066_table_00_kpis.json
Distribution expenses,Financial Services,Worldwide,-1266,2019,€ million,3,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar19_page_066_table_00_kpis.json
Distribution expenses,Financial Services,Worldwide,-1471,2018,€ million,3,6,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar19_page_066_table_00_kpis.json
Administrative expenses,Volkswagen Group,Worldwide,-9767,2019,€ million,4,1,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar19_page_066_table_00_kpis.json
Administrative expenses,Volkswagen Group,Worldwide,-8819,2018,€ million,4,2,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar19_page_066_table_00_kpis.json
Administrative expenses,Automotive,Worldwide,-7522,2019,€ million,4,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar19_page_066_table_00_kpis.json
