name,key,country,value,year,units,row_idx,col_idx,source_model,source_image,source
Price,Volkswagen Ordinary Share,Worldwide,188.0,2018,€,0,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar18_page_060_table_00_kpis.json
Price,Volkswagen Ordinary Share,Worldwide,131.1,2018,€,0,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar18_page_060_table_00_kpis.json
Price,Volkswagen Ordinary Share,Worldwide,139.1,2018,€,0,7,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar18_page_060_table_00_kpis.json
Price,Volkswagen Preferred Share,Worldwide,188.5,2018,€,2,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar18_page_060_table_00_kpis.json
Price,Volkswagen Preferred Share,Worldwide,133.7,2018,€,2,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar18_page_060_table_00_kpis.json
Price,Volkswagen Preferred Share,Worldwide,138.92,2018,€,2,7,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar18_page_060_table_00_kpis.json
Points,DAX,Worldwide,13560,2018,Points,4,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar18_page_060_table_00_kpis.json
Points,DAX,Worldwide,10382,2018,Points,4,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar18_page_060_table_00_kpis.json
Points,DAX,Worldwide,10559,2018,Points,4,7,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar18_page_060_table_00_kpis.json
Points,ESTX Auto & Parts,Worldwide,656,2018,Points,6,3,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar18_page_060_table_00_kpis.json
Points,ESTX Auto & Parts,Worldwide,415,2018,Points,6,5,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar18_page_060_table_00_kpis.json
Points,ESTX Auto & Parts,Worldwide,420,2018,Points,6,7,Qwen2.5-VL-72B-Instruct,table_00.png,divisions-vw-ar23/management_report_vw_ar18_page_060_table_00_kpis.json
